geography,category,activity,labeling,supplier,unit,factor_year,factor_value,factor_unit,source,source_detail,scope
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"ACENHOL ENERGIA, S.L.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,ADELFAS ENERGIA SL,kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,ADELFAS ENERGIA SL,kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,ADELFAS ENERGIA SL,kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,ADS ENERGY 8.0 SL,kWh,2022,0.001,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,ADS ENERGY 8.0 SL,kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"AED ENERGIA ELECTRICA, S.L.",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"AED ENERGIA ELECTRICA, S.L.",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"AED ENERGIA ELECTRICA, S.L.",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"AED ENERGIA ELECTRICA, S.L.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"AHORA LUZ ENERGIA, S.L.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"AIZEN ENERGIA SOSTENIBLE Y RENOVABLE, S.L.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"ALDEA CLIENTES, S.L.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"ALDERAAN ENERGIA, S.L.",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,ALIO ENERGIA SL,kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"ALUMBRA CORPORACIÓN, S.L.",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"ALUMBRA CORPORACIÓN, S.L.",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"ALUMBRA CORPORACIÓN, S.L.",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"ALUMBRA CORPORACIÓN, S.L.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"AMPERIOS ENERGY TRADE, S.L.",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,ANTEA ENERGIA COMERCIALIZADORA SL,kWh,2023,0.215,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"ASSENN ENERGY, S.L.",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"ASTRALCAD ENERGIA, S.L.",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"ASTRALCAD ENERGIA, S.L.",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"ASTRALCAD ENERGIA, S.L.",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"ASTRALCAD ENERGIA, S.L.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"BARTER SHARING, S.L.",kWh,2022,0.036,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"BARTER SHARING, S.L.",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"BARTER SHARING, S.L.",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"BASSOLS ENERGIA COMERCIAL, S.L",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"BASSOLS ENERGIA COMERCIAL, S.L",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"BASSOLS ENERGIA COMERCIAL, S.L",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"BASSOLS ENERGIA COMERCIAL, S.L",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"BLUBAT PULSAR, S.L.",kWh,2022,0.193,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"BON PREU, SAU",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"BON PREU, SAU",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"BP GAS & POWER IBERIA, S.A.U.",kWh,2025,0.18,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,BSG ENERGIA S.L.,kWh,2023,0.254,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,BSG ENERGIA S.L.,kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,BSG ENERGIA S.L.,kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"CANARIAS LUZ ENERGIA RENOVABLE, S.L.",kWh,2025,0.24,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"CANDELA COMERCIALIZADORA, S.L.",kWh,2024,0.282,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"CAPITAL ENERGY COMERCIALIZADORA, S.L.U",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"CAPITAL ENERGY COMERCIALIZADORA, S.L.U",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,CARVISA ENERGIA SL,kWh,2025,0.238,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,CATGAS ENERGIA SA,kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,CATGAS ENERGIA SA,kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,CATGAS ENERGIA SA,kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"CENTRAL HIDROELÉCTRICA SAN PEDRO DE ARAIA, S.A.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,CIDE HCENERGÍA S.A.U,kWh,2022,0.265,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,CLEARVIEW ENERGY S.L.,kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,CLEARVIEW ENERGY S.L.,kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,CLEARVIEW ENERGY S.L.,kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COMERCAST ENERGIAS, S.L.",kWh,2023,0.251,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COMERCAST ENERGIAS, S.L.",kWh,2024,0.223,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,COMERCIALIZADORA DE ELECTRICIDAD Y GAS DEL MEDITERRÁNEO S.L,kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,COMERCIALIZADORA DE ELECTRICIDAD Y GAS DEL MEDITERRÁNEO S.L,kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,COMERCIALIZADORA DE ELECTRICIDAD Y GAS DEL MEDITERRÁNEO S.L,kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,COMERCIALIZADORA DE ELECTRICIDAD Y GAS DEL MEDITERRÁNEO S.L,kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,COMERCIALIZADORA DE ENERGIA DIRECTA SL,kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,COMERCIALIZADORA DE ENERGIA DIRECTA SL,kWh,2025,0.256,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COMERCIALIZADORA ELECTRICA DE CADIZ, S.A.U",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COMERCIALIZADORA ELECTRICA DE CADIZ, S.A.U",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COMERCIALIZADORA ELECTRICA DE CADIZ, S.A.U",kWh,2024,0.052,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,COMERCIALIZADORA ELECTRICA TALAYUELAS S.L,kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,COMERCIALIZADORA ELECTRICA TALAYUELAS S.L,kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COMERCIALIZADORA ENERGÉTICA SOSTENIBLE, S.A.U.",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COMERCIALIZADORA ENERGÉTICA SOSTENIBLE, S.A.U.",kWh,2023,0.04,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COMERCIALIZADORA ENERGÉTICA SOSTENIBLE, S.A.U.",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COMERCIALIZADORA ENERGÉTICA SOSTENIBLE, S.A.U.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COMERCIALIZADORA LUZ RURAL, S.L.",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COMERCIALIZADORA LUZ RURAL, S.L.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"CONECTA ENERGIA VERDE, S.L.",kWh,2024,0.067,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"CONECTA2 ENERGIA, S.L.",kWh,2022,0.215,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COOPERATIVA ELECTRICA DE CASTELLAR, S.C.V (COMERC)",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COOPERATIVA ELECTRICA DE CASTELLAR, S.C.V (COMERC)",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COOPERATIVA ELECTRICA DE CASTELLAR, S.C.V (COMERC)",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COOPERATIVA ELECTRICA DE CASTELLAR, S.C.V (COMERC)",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,COOPERATIVA ELÉCTRICA BENEFICA CATRALENSE,kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COOPERATIVA ELÉCTRICA BENÉFICA SAN FRANCISCO DE ASÍS, COOP. V.",kWh,2022,0.238,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COOPERATIVA ELÉCTRICA BENÉFICA SAN FRANCISCO DE ASÍS, COOP. V.",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COOPERATIVA ELÉCTRICA BENÉFICA SAN FRANCISCO DE ASÍS, COOP. V.",kWh,2024,0.036,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,"COOPERATIVA ELÉCTRICA BENÉFICA SAN FRANCISCO DE ASÍS, COOP. V.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,COX ENERGÍA COMERCIALIZADORA ESPAÑA S.L.U.,kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,COX ENERGÍA COMERCIALIZADORA ESPAÑA S.L.U.,kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,SIN GDO,COX ENERGÍA COMERCIALIZADORA ESPAÑA S.L.U.,kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que no han efectuado GdO""",ALCANCE 2
