category,factor_id,geography,iso3,subcategory,activity,variant,technology_fuel_material,destination_origin_supplier,input_unit,activity_year,activity_year_scope,factor_year,factor_value,factor_unit,temporal_type,factor_version,source,source_detail,source_url,is_temporal_fallback,is_geographic_proxy,quality_status,notes,source_workbook,source_sheet
Materiales y productos,MAT_E5BBD3D7D45C3D,TODOS,,Fibras textiles,Fibras textiles,Cuero oveja,,Materia prima virgen,kg,2023,,2023,21.3,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_3C9C4DD986A436,TODOS,,Fibras textiles,Fibras textiles,Cuero oveja,,Materia prima virgen,kg,2024,,2024,21.3,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_D21779B38D825C,TODOS,,Fibras textiles,Fibras textiles,Cuero oveja,,Materia prima virgen,kg,2025,,2025,21.3,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_C279D05F226AF2,TODOS,,Fibras textiles,Fibras textiles,Cuero oveja,,Materia prima virgen,kg,2026,,,21.3,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_DA7A331506C0E5,TODOS,,Fibras textiles,Fibras textiles,Cuero vaca,,Materia prima virgen,kg,2022,,2022,56.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_DE066A539F04BE,TODOS,,Fibras textiles,Fibras textiles,Cuero vaca,,Materia prima virgen,kg,2023,,2023,56.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_B054A2B0BBCBE3,TODOS,,Fibras textiles,Fibras textiles,Cuero vaca,,Materia prima virgen,kg,2024,,2024,56.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_324F0D6954A47E,TODOS,,Fibras textiles,Fibras textiles,Cuero vaca,,Materia prima virgen,kg,2025,,2025,56.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_02ABDE3F4E2DA5,TODOS,,Fibras textiles,Fibras textiles,Cuero vaca,,Materia prima virgen,kg,2026,,,56.1,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_ECC9AF011113A9,TODOS,,Fibras textiles,Fibras textiles,Cuero vaca ternero,,Materia prima virgen,kg,2022,,2022,58.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_35C863B8D2CECF,TODOS,,Fibras textiles,Fibras textiles,Cuero vaca ternero,,Materia prima virgen,kg,2023,,2023,58.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_0451D9EF45B86F,TODOS,,Fibras textiles,Fibras textiles,Cuero vaca ternero,,Materia prima virgen,kg,2024,,2024,58.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_B69BC6D0D28DE2,TODOS,,Fibras textiles,Fibras textiles,Cuero vaca ternero,,Materia prima virgen,kg,2025,,2025,58.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_AB5285376BDEFE,TODOS,,Fibras textiles,Fibras textiles,Cuero vaca ternero,,Materia prima virgen,kg,2026,,,58.5,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_EBE8511AFB60C1,TODOS,,Fibras textiles,Fibras textiles,Perlas cultivadas con ostras,,Materia prima virgen,kg,2022,,2022,126.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_1A6884D7EAB509,TODOS,,Fibras textiles,Fibras textiles,Perlas cultivadas con ostras,,Materia prima virgen,kg,2023,,2023,126.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_949F96B5F8C972,TODOS,,Fibras textiles,Fibras textiles,Perlas cultivadas con ostras,,Materia prima virgen,kg,2024,,2024,126.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_BE8119DF9B4C81,TODOS,,Fibras textiles,Fibras textiles,Perlas cultivadas con ostras,,Materia prima virgen,kg,2025,,2025,126.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_894518703FDDD4,TODOS,,Fibras textiles,Fibras textiles,Perlas cultivadas con ostras,,Materia prima virgen,kg,2026,,,126.1,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_A9DA7FDCCF6DEC,TODOS,,Fibras textiles,Fibras textiles,Hierba de elefante,,Materia prima virgen,kg,2022,,2022,27.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_CEA6AB034A18AB,TODOS,,Fibras textiles,Fibras textiles,Hierba de elefante,,Materia prima virgen,kg,2023,,2023,27.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_A76A5728658AEE,TODOS,,Fibras textiles,Fibras textiles,Hierba de elefante,,Materia prima virgen,kg,2024,,2024,27.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_8C1EFA74656E1B,TODOS,,Fibras textiles,Fibras textiles,Hierba de elefante,,Materia prima virgen,kg,2025,,2025,27.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_CECE5585FBF294,TODOS,,Fibras textiles,Fibras textiles,Hierba de elefante,,Materia prima virgen,kg,2026,,,27.1,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_0E98BE76A4E892,TODOS,,Fibras textiles,Fibras textiles,Plumón pato,,Materia prima virgen,kg,2022,,2022,3.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_7695A70EE45A12,TODOS,,Fibras textiles,Fibras textiles,Plumón pato,,Materia prima virgen,kg,2023,,2023,3.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_6C8718938E2865,TODOS,,Fibras textiles,Fibras textiles,Plumón pato,,Materia prima virgen,kg,2024,,2024,3.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_81AE25ADA756AE,TODOS,,Fibras textiles,Fibras textiles,Plumón pato,,Materia prima virgen,kg,2025,,2025,3.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_29BFEB417A1197,TODOS,,Fibras textiles,Fibras textiles,Plumón pato,,Materia prima virgen,kg,2026,,,3.5,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_80EEAFB2C4C415,TODOS,,Fibras textiles,Fibras textiles,Plumón de ganso,,Materia prima virgen,kg,2022,,2022,4.2,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_49F5464775D2E2,TODOS,,Fibras textiles,Fibras textiles,Plumón de ganso,,Materia prima virgen,kg,2023,,2023,4.2,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_79FCA8411E67D1,TODOS,,Fibras textiles,Fibras textiles,Plumón de ganso,,Materia prima virgen,kg,2024,,2024,4.2,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_235246F411B6E0,TODOS,,Fibras textiles,Fibras textiles,Plumón de ganso,,Materia prima virgen,kg,2025,,2025,4.2,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_E4DC8003751F8A,TODOS,,Fibras textiles,Fibras textiles,Plumón de ganso,,Materia prima virgen,kg,2026,,,4.2,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_A103F0E6F2213E,TODOS,,Fibras textiles,Fibras textiles,Resina poliuretano,,Materia prima virgen,kg,2022,,2022,2.3,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_82532029B3C476,TODOS,,Fibras textiles,Fibras textiles,Resina poliuretano,,Materia prima virgen,kg,2023,,2023,2.3,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_5F1FBDD988D454,TODOS,,Fibras textiles,Fibras textiles,Resina poliuretano,,Materia prima virgen,kg,2024,,2024,2.3,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_78D15A7051B0DC,TODOS,,Fibras textiles,Fibras textiles,Resina poliuretano,,Materia prima virgen,kg,2025,,2025,2.3,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_B3B5C7E2DFCF11,TODOS,,Fibras textiles,Fibras textiles,Resina poliuretano,,Materia prima virgen,kg,2026,,,2.3,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_ECC447C703E16B,TODOS,,Fibras textiles,Fibras textiles,Bambú,,Materia prima virgen,kg,2022,,2022,27.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_B11FF94B44D17B,TODOS,,Fibras textiles,Fibras textiles,Bambú,,Materia prima virgen,kg,2023,,2023,27.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_726484748BC8FE,TODOS,,Fibras textiles,Fibras textiles,Bambú,,Materia prima virgen,kg,2024,,2024,27.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_873020B0692A61,TODOS,,Fibras textiles,Fibras textiles,Bambú,,Materia prima virgen,kg,2025,,2025,27.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_F15F792961C74C,TODOS,,Fibras textiles,Fibras textiles,Bambú,,Materia prima virgen,kg,2026,,,27.5,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_01C76ADEBD0C7B,TODOS,,Fibras textiles,Fibras textiles,Madera de bambú,,Materia prima virgen,kg,2022,,2022,0.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_C8E0F9D484CC7A,TODOS,,Fibras textiles,Fibras textiles,Madera de bambú,,Materia prima virgen,kg,2023,,2023,0.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_DC89BE3A9BDAFC,TODOS,,Fibras textiles,Fibras textiles,Madera de bambú,,Materia prima virgen,kg,2024,,2024,0.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_CAA5F52BC23ABC,TODOS,,Fibras textiles,Fibras textiles,Madera de bambú,,Materia prima virgen,kg,2025,,2025,0.5,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_54A89D7DB0B1D7,TODOS,,Fibras textiles,Fibras textiles,Madera de bambú,,Materia prima virgen,kg,2026,,,0.5,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_F624377AEB4844,TODOS,,Fibras textiles,Fibras textiles,Algodón,,Materia prima virgen,kg,2022,,2022,29.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_C271F235B6E686,TODOS,,Fibras textiles,Fibras textiles,Algodón,,Materia prima virgen,kg,2023,,2023,29.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_99556289D315EA,TODOS,,Fibras textiles,Fibras textiles,Algodón,,Materia prima virgen,kg,2024,,2024,29.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_DD5F7514DF45D6,TODOS,,Fibras textiles,Fibras textiles,Algodón,,Materia prima virgen,kg,2025,,2025,29.1,kgCO2e/kg,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_FIBRAS TEXTILES_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,FIBRAS TEXTILES_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
